//Version: ScorePerfmMatch_v170503
// Score: ./musicxml_cleaned_hmm.txt
// Perfm: ./02932_spr.txt
// fmt3x: ./musicxml_cleaned_fmt3x.txt
0	1.695312	3.059896	F#5	64	80	0	0	0	*	3	0
1	1.721354	4.309896	F#3	35	80	0	0	0	*	3	-
2	2.394531	3.789062	C#5	68	80	0	0	12	P1-1-2	0	-
3	2.404948	3.115885	A3	53	80	0	0	12	P1-1-12	0	-
4	3.057292	4.149740	C#4	46	80	0	0	24	P1-1-13	0	-
5	3.664062	4.092448	A4	64	80	0	0	36	P1-1-3	0	-
6	3.664062	4.839844	F#4	57	80	0	0	36	P1-1-14	0	-
7	3.994792	4.332031	B4	70	80	0	0	42	P1-1-4	0	-
8	4.024740	4.369792	G#3	45	80	0	0	42	P1-1-19	0	-
9	4.304688	4.605469	C#5	74	80	0	0	48	P1-1-5	0	-
10	4.332031	5.378906	A3	55	80	0	0	48	P1-1-20	0	-
11	4.536458	4.699219	B4	75	80	0	0	52	P1-1-6	0	-
12	4.723958	4.957031	A4	65	80	0	0	56	P1-1-7	0	-
13	4.949219	5.279948	B4	74	80	0	0	60	P1-1-8	0	-
14	4.985677	5.699219	C#4	42	80	0	0	60	P1-1-21	0	-
15	5.156250	5.390625	A4	71	80	0	0	64	P1-1-9	0	-
16	5.364583	5.656250	G#4	81	80	0	0	68	P1-1-10	0	-
17	5.635417	6.005208	A4	70	80	0	0	72	P1-2-1	0	-
18	5.647135	6.188802	F#4	63	80	0	0	72	P1-2-15	0	-
19	5.670573	7.639323	F#3	48	80	0	0	72	P1-2-17	0	-
20	5.997396	6.433594	B4	67	80	0	0	78	P1-2-2	0	-
21	6.315104	6.712240	A4	59	80	0	0	84	P1-2-3	0	-
22	6.315104	6.789062	F#4	51	80	0	0	84	*	3	-
23	6.316406	7.494792	C#4	63	80	0	0	84	P1-2-16	0	-
24	6.623698	6.891927	G#4	73	80	0	0	90	P1-2-4	0	-
25	6.924479	7.243490	A4	71	80	0	0	96	P1-2-5	0	-
26	7.226562	7.498698	C#5	68	80	0	0	102	P1-2-6	0	-
27	7.523438	8.408854	A3	59	80	0	0	108	P1-2-18	0	-
28	7.526042	7.873698	F#5	72	80	0	0	108	P1-2-7	0	-
29	7.825521	8.227865	B3	63	80	0	0	114	P1-2-19	0	-
30	7.829427	8.190104	G#5	77	80	0	0	114	P1-2-8	0	-
31	8.158854	8.403646	A5	77	80	0	0	120	P1-2-9	0	-
