//Version: ScorePerfmMatch_v170503
// Score: ./musicxml_cleaned_hmm.txt
// Perfm: ./03918_spr.txt
// fmt3x: ./musicxml_cleaned_fmt3x.txt
0	0.479167	0.542969	F3	34	80	0	0	0	*	3	0
1	0.881510	0.944010	F4	38	80	0	0	4	P1-1-4	0	-
2	0.884115	0.945312	C4	44	80	0	0	4	P1-1-3	0	-
3	1.266927	1.342448	F3	41	80	0	0	8	P1-1-5	0	-
4	1.657552	1.725260	F4	34	80	0	0	12	P1-1-7	0	-
5	1.664062	1.733073	C4	39	80	0	0	12	P1-1-6	0	-
6	2.027344	2.091146	F3	38	80	0	0	16	P1-2-3	0	-
7	2.397135	2.458333	F4	39	80	0	0	20	P1-2-5	0	-
8	2.404948	2.468750	C4	40	80	0	0	20	P1-2-4	0	-
9	2.748698	2.807292	F3	42	80	0	0	24	P1-2-6	0	-
10	2.752604	2.759115	C4	29	80	0	0	28	*	3	-
11	3.104167	3.162760	F4	33	80	0	0	28	P1-2-8	0	-
12	3.111979	3.171875	C4	42	80	0	0	28	P1-2-7	0	-
13	3.433594	3.506510	Bb4	51	80	0	0	31	P1-2-2	0	-
14	3.468750	3.527344	F3	35	80	0	0	32	P1-3-8	0	-
15	3.471354	3.524740	Ab4	50	80	0	0	32	P1-3-1	0	-
16	3.826823	3.894531	Ab4	55	80	0	0	36	P1-3-2	0	-
17	3.837240	3.894531	F4	37	80	0	0	36	P1-3-10	0	-
18	3.868490	3.912760	C4	31	80	0	0	36	P1-3-9	0	-
19	3.964844	4.044271	Bb4	62	80	0	0	38	P1-3-3	0	-
20	4.134115	4.199219	Ab4	60	80	0	0	40	P1-3-4	0	-
21	4.141927	4.149740	C4	33	80	0	0	40	*	3	-
22	4.143229	4.207031	F3	39	80	0	0	40	P1-3-11	0	-
23	4.503906	4.563802	G4	58	80	0	0	44	P1-3-5	0	-
24	4.510417	4.584635	E4	41	80	0	0	44	P1-3-13	0	-
25	4.520833	4.600260	C4	39	80	0	0	44	P1-3-12	0	-
26	4.740885	5.329427	Ab4	54	80	0	0	46	P1-3-6	0	-
27	4.785156	4.929688	Bb4	59	80	0	0	47	P1-3-7	0	-
28	4.855469	4.914062	F3	39	80	0	0	48	P1-4-8	0	-
29	4.856771	4.915365	C5	56	80	0	0	48	P1-4-2	0	-
30	5.230469	5.283854	F4	37	80	0	0	52	P1-4-10	0	-
31	5.244792	5.292969	C4	35	80	0	0	52	P1-4-9	0	-
32	5.490885	6.029948	Ab4	46	80	0	0	54	P1-4-5	0	-
33	5.545573	5.658854	Bb4	58	80	0	0	55	P1-4-6	0	-
34	5.582031	5.589844	F4	38	80	0	0	56	P1-4-3	1	-
35	5.593750	5.979167	C5	61	80	0	0	56	P1-4-4	0	-
36	5.593750	5.641927	F3	38	80	0	0	56	P1-4-11	0	-
37	5.951823	6.005208	F4	40	80	0	0	60	P1-4-13	0	-
38	5.953125	6.007812	C4	38	80	0	0	60	P1-4-12	0	-
39	6.236979	6.345052	Bb4	56	80	0	0	63	P1-4-7	0	-
40	6.282552	6.354167	Ab4	57	80	0	0	64	P1-5-1	0	-
41	6.302083	6.352865	F3	33	80	0	0	64	P1-5-9	0	-
42	6.303385	6.309896	C4	29	80	0	0	64	*	3	-
43	6.635417	6.738281	Ab4	63	80	0	0	68	P1-5-2	0	-
44	6.644531	6.709635	F4	43	80	0	0	68	P1-5-11	0	-
45	6.654948	6.714844	C4	41	80	0	0	68	P1-5-10	0	-
46	6.656250	6.717448	F3	33	80	0	0	68	*	3	-
47	6.783854	6.888021	Bb4	59	80	0	0	70	P1-5-3	0	-
48	6.945312	7.024740	Ab4	50	80	0	0	72	P1-5-4	0	-
49	6.953125	7.018229	F3	37	80	0	0	72	P1-5-12	0	-
50	6.953125	6.959635	F4	36	80	0	0	72	*	3	-
51	6.953125	6.959635	C4	38	80	0	0	72	*	3	-
52	7.283854	7.351562	C5	53	80	0	0	76	P1-5-6	0	-
53	7.295573	7.343750	G4	48	80	0	0	76	P1-5-5	0	-
54	7.305990	7.355469	E4	35	80	0	0	76	P1-5-14	0	-
55	7.313802	7.363281	C4	40	80	0	0	76	P1-5-13	0	-
56	7.609375	7.729167	C5	48	80	0	0	79	P1-5-8	0	-
57	7.653646	7.717448	F2	40	80	0	0	80	P1-6-7	1	-
58	7.656250	8.075521	Ab4	53	80	0	0	80	P1-6-1	0	-
59	7.661458	8.139323	F5	62	80	0	0	80	P1-6-2	0	-
