1+0/1	2.002605
1+1/8	2.134115
1+3/16	2.39974
1+1/4	2.796875
1+3/8	3.332031
1+1/2	3.723958
1+5/8	4.132812
1+3/4	4.3430985
1+7/8	4.919271
2+0/1	5.423177
2+1/8	5.510417
2+1/4	5.834635
2+3/8	6.584635
2+1/2	7.027344
2+5/8	7.424479
2+3/4	7.822917
2+7/8	8.165365
3+0/1	8.66276
3+1/8	9.098958
3+3/16	9.332031
3+1/4	9.683594
3+3/8	10.113281
3+1/2	10.507812
3+5/8	10.890625
3+3/4	11.321615
3+7/8	11.700521
4+0/1	12.15625
4+0/1	12.186198
4+1/8	12.539062
4+1/4	12.916667
4+3/8	13.3125
4+3/8	13.342448
4+1/2	13.5722655
4+1/2	13.802083
4+5/8	14.283854
4+11/16	14.571615
4+3/4	14.992188
4+3/4	15.001302
4+25/32	15.252604
4+13/16	15.446615
4+27/32	15.614583
4+7/8	15.657552
4+29/32	15.753906
4+15/16	15.919271
4+31/32	16.096354
5+0/1	16.498698
5+1/8	17.24349
5+3/16	17.483073
5+1/4	17.796875
5+3/8	18.221354
5+1/2	18.59375
5+5/8	18.953125
5+3/4	19.324219
5+7/8	19.71224
6+0/1	20.184896
6+1/8	20.540365
6+1/4	20.888021
6+3/8	21.264323
6+1/2	21.748698
6+5/8	22.165365
6+3/4	22.580729
6+7/8	22.932292
7+0/1	23.354167
7+1/8	23.773438
7+3/16	24.002604
7+1/4	24.351562
7+3/8	24.757812
7+1/2	25.114583
7+5/8	25.490885
7+3/4	25.941406
7+7/8	26.341146
8+0/1	26.826823
8+1/8	27.234375
8+1/4	27.638021
8+3/8	28.09375
8+1/2	28.65625
8+5/8	29.15625
8+3/4	29.410156
8+7/8	30.184896
9+0/1	30.933594
9+1/8	31.535156
9+1/4	31.946615
9+3/8	32.367188
9+1/2	32.736979
9+5/8	33.101562
9+3/4	33.52474
9+7/8	33.920573
10+0/1	34.47526
10+1/8	34.884115
10+1/4	35.234375
10+3/8	35.613281
10+1/2	36.065104
10+5/8	36.415365
10+3/4	36.804688
10+7/8	37.147135
11+0/1	37.625
11+1/8	38.076823
11+1/4	38.447917
11+3/8	38.808594
11+1/2	39.248698
11+5/8	39.691406
11+11/16	39.763021
11+23/32	39.923177
11+23/32	40.039062
11+3/4	40.110676999999995
11+7/8	40.677083
11+15/16	40.88151
12+0/1	41.213542
12+1/8	41.710938
12+1/4	42.09375
12+3/8	42.453125
12+1/2	42.848958
12+5/8	43.235677
12+3/4	43.588542
12+7/8	43.942708
13+0/1	44.438802
13+1/8	44.816406
13+1/4	45.222656
13+3/8	45.561198
13+1/2	45.941406
13+5/8	46.326823
13+3/4	46.713542
13+7/8	47.083333
14+0/1	47.641927
14+1/8	48.128906
14+1/4	48.532552
14+3/8	48.963542
14+1/2	49.605469
14+5/8	50.106771
14+3/4	50.49349
14+7/8	50.876302
15+0/1	51.324219
15+1/8	51.753906
15+1/4	52.105469
15+3/8	52.450521
15+1/2	52.925781
15+5/8	53.410156
15+11/16	53.41276
15+23/32	53.583333
15+23/32	53.700521
15+3/4	53.865885
15+7/8	54.384115
16+0/1	54.97526
16+1/8	55.52474
16+1/4	55.971354
16+3/8	56.345052
16+1/2	56.727865
16+5/8	57.074219
16+3/4	57.453125
16+7/8	57.779948
17+0/1	58.153646
17+1/8	58.498698
17+1/4	58.693359
17+3/8	59.186198
17+1/2	59.614583
17+5/8	60.00651
17+11/16	60.011719
17+23/32	60.125
17+23/32	60.220052
17+3/4	60.2890625
17+7/8	60.733073
17+15/16	60.928385
18+0/1	61.19401
18+1/8	61.582031
18+1/4	61.94401
18+3/8	62.27474
18+1/2	62.645833
18+5/8	63.0
18+3/4	63.402344
18+7/8	63.851562
19+0/1	64.328125
19+1/8	64.783854
19+1/4	65.165365
19+3/8	65.704427
19+1/2	66.063802
19+5/8	66.645833
19+3/4	67.123698
19+7/8	67.746094
20+0/1	68.733073
20+1/8	69.541667
20+3/16	69.83724
20+1/4	70.203125
20+3/8	70.714844
20+1/2	71.114583
20+5/8	71.496094
20+3/4	71.902344
20+7/8	72.286458
21+0/1	72.720052
21+1/8	73.074219
21+1/4	73.453125
21+3/8	73.834635
21+1/2	74.292969
21+5/8	74.782552
21+3/4	75.197917
21+7/8	75.554688
22+0/1	76.033854
22+1/8	76.455729
22+3/16	76.664062
22+1/4	76.976562
22+3/8	77.342448
22+1/2	77.704427
22+5/8	78.075521
22+3/4	78.497396
22+7/8	78.861979
23+0/1	79.352865
23+0/1	79.393229
23+1/8	79.736979
23+1/4	80.174479
23+3/8	80.535156
23+3/8	80.535156
23+1/2	81.015625
23+1/2	81.033854
23+5/8	81.463542
23+3/4	82.023438
23+3/4	82.065104
23+25/32	82.299479
23+13/16	82.519531
23+27/32	82.69401
23+7/8	82.875
23+29/32	82.97526
23+15/16	83.220052
23+31/32	83.464844
24+0/1	83.903646
24+1/8	84.588542
24+3/16	84.83724
24+1/4	85.16276
24+3/8	85.625
24+1/2	86.015625
24+5/8	86.410156
24+3/4	86.854167
24+7/8	87.286458
25+0/1	87.811198
25+1/8	88.214844
25+1/4	88.605469
25+3/8	89.003906
25+1/2	89.455729
25+5/8	89.914062
25+3/4	90.334635
25+7/8	90.723958
26+0/1	91.24349
26+1/8	91.794271
26+3/16	92.001302
26+1/4	92.419271
26+3/8	92.467448
26+1/2	92.834635
26+5/8	93.626302
26+3/4	94.110677
26+7/8	94.542969
27+0/1	95.084635
27+1/8	95.1875
27+1/4	95.473958
27+3/8	95.904948
27+1/2	96.313802
27+5/8	96.74349
27+3/4	97.161458
27+7/8	98.027344
28+0/1	98.591146
28+1/8	99.013021
28+1/4	99.423177
28+3/8	99.811198
28+1/2	100.248698
28+5/8	100.625
28+3/4	101.032552
28+7/8	101.39974
29+0/1	101.785156
29+1/8	102.157552
29+1/4	102.565104
29+3/8	102.936198
29+1/2	103.34375
29+5/8	103.723958
29+3/4	104.114583
29+7/8	104.473958
30+0/1	104.882812
30+1/8	105.273438
30+1/4	105.66276
30+3/8	106.028646
30+1/2	106.41276
30+5/8	106.764323
30+3/4	107.148438
30+7/8	107.903646
31+0/1	108.229167
31+1/8	108.973958
31+1/4	109.335938
31+3/8	109.697917
31+1/2	110.042969
31+5/8	110.415365
31+3/4	110.421875
31+7/8	110.791667
32+0/1	110.792969
32+1/8	111.15625
32+1/4	111.545573
32+3/8	111.910156
32+1/2	112.276042
32+5/8	112.641927
32+3/4	112.99349
32+7/8	113.355469
33+0/1	113.713542
33+1/8	114.071615
33+1/4	114.417969
33+3/8	114.764323
33+1/2	114.9453125
33+5/8	115.14974
33+3/4	115.80599
33+7/8	116.153646
34+0/1	116.532552
34+1/8	116.882812
34+1/4	117.24349
34+3/8	117.592448
34+1/2	117.973958
34+5/8	118.345052
34+3/4	118.699219
34+7/8	119.065104
35+0/1	119.505208
35+1/8	119.925781
35+1/4	120.09505200000001
35+3/8	120.1783855
35+1/2	120.619792
35+5/8	120.984375
35+3/4	121.348958
35+7/8	121.722656
36+0/1	122.096354
36+1/8	122.972656
36+1/4	123.315104
36+3/8	123.52083300000001
36+1/2	124.144531
36+5/8	124.541667
36+3/4	124.891927
36+7/8	125.240885
37+0/1	125.4316405
37+1/8	125.953125
37+1/4	126.31901
37+3/8	126.68099
37+1/2	127.065104
37+5/8	127.259766
37+3/4	127.796875
37+7/8	128.141927
38+0/1	128.516927
38+1/8	128.888021
38+1/4	129.22526
38+3/8	129.571615
38+1/2	129.934896
38+5/8	130.334635
38+3/4	130.74349
38+7/8	131.135417
38+15/16	131.303385
39+0/1	131.690104
39+1/8	132.121094
39+1/4	132.460938
39+3/8	132.807292
39+1/2	133.173177
39+5/8	133.2324215
39+3/4	133.257812
39+7/8	133.933594
40+0/1	134.776042
40+1/8	135.332031
40+1/4	135.734375
40+3/8	136.09375
40+1/2	136.425781
40+5/8	136.826823
40+3/4	137.200521
40+7/8	137.540365
41+0/1	137.888021
41+1/8	138.27474
41+1/4	138.632812
41+3/8	138.985677
41+1/2	139.326823
41+5/8	139.722656
41+3/4	140.102865
41+7/8	140.492188
42+0/1	140.932292
42+1/8	141.548177
42+1/4	141.723958
42+3/8	141.776042
42+1/2	142.084635
42+5/8	142.863281
42+3/4	143.22526
42+7/8	143.61849
43+0/1	144.145833
43+1/8	144.554688
43+1/4	144.93099
43+3/8	145.295573
43+1/2	145.671875
43+5/8	146.058594
43+3/4	146.459635
43+7/8	146.885417
44+0/1	147.384115
44+1/8	147.807292
44+1/4	148.178385
44+3/8	148.546875
44+1/2	148.973958
44+5/8	149.34375
44+3/4	149.726562
44+7/8	150.083333
45+0/1	150.451823
45+1/8	150.80599
45+1/4	151.173177
45+3/8	151.542969
45+1/2	151.904948
45+5/8	152.291667
45+3/4	152.652344
45+7/8	153.005208
46+0/1	153.385417
46+1/8	153.744792
46+1/4	154.104167
46+3/8	154.455729
46+1/2	154.813802
46+5/8	155.177083
46+3/4	155.527344
46+7/8	155.903646
47+0/1	156.292969
47+1/8	156.992188
47+1/4	157.345052
47+3/8	157.713542
47+1/2	158.053385
47+5/8	158.065104
47+3/4	158.404948
47+7/8	158.748698
48+0/1	159.115885
48+1/8	159.483073
48+1/4	159.889323
48+3/8	160.255208
48+1/2	160.602865
48+5/8	160.954427
48+3/4	161.291667
48+7/8	161.643229
49+0/1	161.992188
49+1/8	162.363281
49+1/4	162.644531
49+3/8	163.003906
49+1/2	163.345052
49+5/8	163.709635
49+3/4	164.023438
49+7/8	164.375
50+0/1	164.74349
50+1/8	165.092448
50+1/4	165.433594
50+3/8	165.776042
50+1/2	166.160156
50+5/8	166.532552
50+3/4	166.863281
50+7/8	167.231771
51+0/1	167.634115
51+1/8	168.117188
51+1/4	168.433594
51+3/8	168.77474
51+1/2	169.132812
51+5/8	169.476562
51+3/4	169.847656
51+7/8	170.195312
52+0/1	170.614583
52+1/8	170.986979
52+1/4	171.329427
52+3/8	171.673177
52+1/2	172.113281
52+5/8	172.484375
52+3/4	172.654948
52+7/8	173.143229
53+0/1	173.496094
53+1/8	173.846354
53+1/4	174.173177
53+3/8	174.515625
53+1/2	174.932292
53+5/8	175.28125
53+3/4	175.636719
53+7/8	175.8209635
54+0/1	176.333333
54+1/8	176.691406
54+1/4	177.02474
54+3/8	177.367188
54+1/2	177.704427
54+5/8	178.115885
54+3/4	178.472656
54+7/8	178.851562
54+15/16	178.994792
55+0/1	179.334635
55+1/8	179.707031
55+1/4	180.05599
55+3/8	180.382812
55+1/2	180.727865
55+5/8	181.074219
55+3/4	181.441406
55+7/8	181.885417
56+0/1	182.34375
56+1/8	183.08789050000001
56+1/4	183.282552
56+3/8	183.664062
56+1/2	184.003906
56+5/8	184.420573
56+3/4	184.789062
56+7/8	185.15625
57+0/1	185.516927
57+1/8	185.893229
57+1/4	186.276042
57+3/8	186.647135
57+1/2	187.005208
57+5/8	187.376302
57+3/4	187.761719
57+7/8	188.197917
58+0/1	188.65625
58+1/8	189.082031
58+1/4	189.44401
58+3/8	189.826823
58+1/2	190.191406
58+5/8	190.402344
58+3/4	190.979167
58+7/8	191.407552
59+0/1	191.865885
59+1/8	192.410156
59+1/4	192.795573
59+3/8	193.15625
59+1/2	193.53125
59+5/8	193.903646
59+3/4	194.321615
59+7/8	194.74349
60+0/1	195.234375
60+1/8	195.714844
60+1/4	196.092448
60+3/8	196.467448
60+1/2	196.651693
60+5/8	197.21224
60+3/4	197.213542
60+7/8	197.914062
61+0/1	198.376302
61+1/8	198.755208
61+1/4	199.115885
61+3/8	200.201823
61+1/2	200.561198
61+5/8	200.599609
61+3/4	200.607747
61+7/8	200.972656
62+0/1	201.454427
62+1/8	201.911458
62+1/4	202.242188
62+3/8	202.575521
62+1/2	202.964844
62+5/8	203.341146
62+3/4	203.707031
62+7/8	204.092448
63+0/1	204.3984375
63+1/8	205.200521
63+1/4	205.578125
63+3/8	205.934896
63+1/2	206.126302
63+5/8	206.684896
63+3/4	207.065104
63+7/8	207.44401
64+0/1	208.02474
64+1/8	208.540365
64+1/4	208.891927
64+3/8	209.261719
64+1/2	209.611979
64+5/8	209.954427
64+3/4	210.313802
64+7/8	210.696615
65+0/1	210.85416700000002
65+1/8	211.042969
65+1/4	211.789062
65+3/8	212.835938
65+1/2	212.98958349999998
65+5/8	213.027994875
65+3/4	213.06640625
65+7/8	213.207031
66+0/1	213.855469
66+1/8	214.222656
66+1/4	214.579427
66+3/8	214.98958299999998
66+1/2	215.386719
66+5/8	215.734375
66+3/4	216.083333
66+7/8	216.49804699999999
67+0/1	216.860677
67+1/8	217.246094
67+1/4	217.585938
67+3/8	217.950521
67+1/2	218.3125
67+5/8	218.665365
67+3/4	219.035156
67+7/8	219.424479
68+0/1	219.998698
68+1/8	220.613281
68+1/4	220.981771
68+3/8	221.345052
68+1/2	221.546875
68+5/8	222.113281
68+3/4	222.476562
68+7/8	222.851562
69+0/1	223.326823
69+1/8	223.717448
69+1/4	224.066406
69+3/8	224.398438
69+1/2	224.760417
69+5/8	225.113281
69+3/4	225.4375
69+7/8	225.841146
70+0/1	226.10742199999999
70+1/8	226.783854
70+1/4	227.097656
70+3/8	227.450521
70+1/2	227.6171875
70+5/8	228.106771
70+3/4	228.434896
70+7/8	228.795573
71+0/1	229.045573
71+1/8	229.759115
71+1/4	230.121094
71+3/8	230.483073
71+1/2	230.704427
71+5/8	231.30599
71+3/4	231.4889325
71+7/8	232.053385
72+0/1	232.611979
72+1/8	233.014323
72+1/4	233.329427
72+3/8	233.643229
72+1/2	233.8235675
72+5/8	234.38151
72+3/4	234.722656
72+7/8	234.764323
73+0/1	235.623698
73+1/8	236.074219
73+1/4	236.442708
73+3/8	236.785156
73+1/2	237.148438
73+5/8	237.544271
73+3/4	237.733724
73+7/8	238.320312
74+0/1	238.815104
74+1/8	239.222656
74+1/4	239.582031
74+3/8	239.971354
74+1/2	240.367188
74+5/8	240.782552
74+3/4	241.0078125
74+7/8	241.651042
75+0/1	242.111979
75+1/8	242.533854
75+1/4	242.997396
75+3/8	243.470052
75+1/2	243.977865
75+5/8	244.436198
75+3/4	244.97526
75+7/8	245.595052
76+0/1	246.723958
76+1/8	247.645833
76+3/16	247.929688
76+1/4	248.320312
76+3/8	248.953125
76+1/2	249.359375
76+5/8	249.740885
76+3/4	250.238281
76+7/8	250.651042
77+0/1	251.115885
77+1/8	251.50651
77+1/4	251.877604
77+3/8	252.253906
77+1/2	252.716146
77+5/8	253.192708
77+3/4	253.717448
77+7/8	254.109375
78+0/1	254.566406
78+1/8	255.040365
78+3/16	255.265625
78+1/4	255.64974
78+3/8	256.067708
78+1/2	256.455729
78+5/8	256.833333
78+3/4	257.255208
78+7/8	257.638021
79+0/1	258.067708
79+1/8	258.414062
79+1/4	258.855469
79+3/8	259.231771
79+1/2	259.705729
79+5/8	260.171875
79+11/16	260.46224
79+3/4	260.62955750000003
79+25/32	261.061198
79+13/16	261.270833
79+13/16	261.432292
79+27/32	261.596354
79+7/8	261.677083
79+29/32	261.921875
79+15/16	262.16276
79+15/16	262.404948
79+31/32	262.66276
80+0/1	263.214844
