1+0/1	9.817708
1+7/32	9.891927
1+1/4	9.96875
1+11/32	10.160156
1+13/32	10.334635
1+1/2	10.528646
1+11/16	11.074219
2+0/1	11.263021
2+1/2	12.891927
3+0/1	13.533854
3+7/32	14.048177
3+1/4	14.105469
3+11/32	14.27474
3+13/32	14.425781
3+1/2	14.582031
3+19/32	14.74349
3+21/32	14.901042
4+0/1	15.074219
4+1/8	15.2311195
4+3/16	15.49349
4+1/4	15.625
4+3/8	15.953125
4+1/2	16.282552
5+0/1	17.0
5+1/8	17.163411500000002
5+3/16	17.427083
5+1/4	17.546875
5+3/8	17.69987
5+1/2	17.971353999999998
5+5/8	18.365885
6+0/1	18.617188
6+1/8	18.903646
6+1/4	19.154948
6+3/8	19.395833
6+1/2	19.661458
6+5/8	19.925781
7+0/1	20.192708
7+1/8	20.502604
7+1/4	20.972005
7+5/8	22.904948
8+0/1	23.397135
9+0/1	25.858073
9+7/32	26.332031
9+1/4	26.415365
9+11/32	26.583333
9+13/32	26.742188
9+1/2	26.93099
9+11/16	27.50651
10+0/1	27.675781
10+1/2	29.313802
11+0/1	29.984375
11+7/32	30.494792
11+1/4	30.548177
11+11/32	30.704427
11+13/32	30.863281
11+1/2	31.020833
11+19/32	31.177083
11+21/32	31.325521
12+0/1	31.496094
12+1/8	31.652995
12+3/16	31.914062
12+1/4	32.063802
12+3/8	32.385417
12+1/2	32.714844
13+0/1	33.049479000000005
13+1/8	33.653646
13+3/16	33.770833
13+1/4	33.904948
13+3/8	34.0449215
13+1/2	34.433594
13+5/8	34.691406
14+0/1	34.947917
14+1/8	35.220052
14+1/4	35.473958
14+3/8	35.721354
14+1/2	35.984375
14+5/8	36.251302
15+0/1	36.523438
15+1/8	36.859375
15+1/4	37.424479
15+5/8	39.139323
16+0/1	39.684896
17+0/1	42.095052
17+7/32	42.622396
17+1/4	42.713542
17+11/32	42.916667
17+13/32	43.063802
17+15/32	43.148438
17+1/2	43.233073
17+19/32	43.394531
17+21/32	43.552083
18+0/1	43.707031
18+1/8	44.03125
18+7/32	44.164062
18+1/4	44.307292
18+11/32	44.483073
18+3/8	44.583333
18+13/32	44.678385
18+1/2	44.878906
19+0/1	45.473958
19+1/8	45.757812
19+7/32	45.867188
19+1/4	45.936198000000005
19+11/32	46.188802
19+3/8	46.265625
19+13/32	46.386719
19+1/2	46.540365
19+5/8	46.902344
20+0/1	47.269531
20+7/32	47.796875
20+1/4	47.875
20+11/32	48.042969
20+3/8	48.14974
20+13/32	48.204427
20+1/2	48.403646
21+0/1	49.046875
21+7/32	49.565104
21+1/4	49.627604
21+11/32	49.772135
21+13/32	49.90625
21+1/2	50.078125
21+5/8	50.414062
22+0/1	50.734375
22+7/32	50.982422
22+1/4	51.27474
22+11/32	51.417969
22+13/32	51.546875
22+1/2	51.713542
22+5/8	52.023438
23+0/1	52.1621095
23+1/8	52.595052
23+7/32	52.800781
23+1/4	52.860677
23+11/32	53.015625
23+13/32	53.143229
23+1/2	53.315104
23+5/8	53.613281
23+23/32	53.821615
24+0/1	53.877604
24+3/32	54.015625
24+5/32	54.140625
24+1/4	54.3125
24+3/8	54.677083
24+1/2	55.104167
24+5/8	55.635417
26+0/1	58.934896
26+1/8	59.390625
26+1/4	59.785156
26+3/8	60.21875
26+1/2	60.588542
26+5/8	61.02474
27+0/1	61.389323
27+1/8	61.856771
27+1/4	62.236979
27+3/8	62.664062
27+1/2	63.045573
27+5/8	63.526042
28+0/1	63.784505499999995
28+1/8	64.621094
28+7/32	64.855469
28+1/4	64.97526
28+11/32	65.25651
28+3/8	65.428385
28+13/32	65.50651
28+1/2	65.6393225
28+5/8	66.134115
28+11/16	66.28776
29+0/1	66.526042
29+1/8	67.022135
29+1/4	67.397135
29+3/8	67.80599
29+1/2	67.99479199999999
29+5/8	68.625
30+0/1	69.039062
