1+0/1	1.7539069999999999
1+1/8	1.773438
1+1/4	1.934896
1+3/8	2.115885
1+1/2	2.291667
1+5/8	2.490885
1+3/4	2.654948
1+7/8	2.821615
1+1/1	2.994792
1+9/8	3.173177
1+5/4	3.363281
1+11/8	3.533854
2+0/1	3.734375
2+1/8	3.924479
2+1/4	4.105469
2+3/8	4.27474
2+1/2	4.471354
2+5/8	4.638021
2+3/4	4.825521
2+7/8	4.997396
2+1/1	5.200521
2+9/8	5.395833
2+5/4	5.575521
2+11/8	5.746094
3+0/1	5.934896
3+1/8	6.101562
3+1/4	6.294271
3+3/8	6.458333
3+1/2	6.5553384999999995
3+5/8	6.824219
3+3/4	7.013021
3+7/8	7.188802
3+1/1	7.2864585
3+9/8	7.549479
3+5/4	7.729167
3+11/8	7.924479
4+0/1	8.01888
4+1/8	8.313802
4+1/4	8.484375
4+3/8	8.65625
4+1/2	8.834635
4+5/8	9.026042
4+3/4	9.204427
4+7/8	9.39974
4+1/1	9.597656
4+9/8	9.765625
4+5/4	9.955729
4+11/8	10.138021
5+0/1	10.345052
5+1/8	10.536458
5+1/4	10.722656
5+3/8	10.903646
5+1/2	11.092448
5+5/8	11.273438
5+3/4	11.446615
5+7/8	11.628906
5+1/1	11.821615
5+9/8	12.014323
5+5/4	12.192708
5+11/8	12.378906
6+0/1	12.575521
6+1/8	12.772135
6+1/4	12.957031
6+3/8	13.13151
6+1/2	13.313802
6+5/8	13.494792
6+3/4	13.674479
6+7/8	13.85026
6+1/1	14.050781
6+9/8	14.214844
6+5/4	14.404948
6+11/8	14.567708
7+0/1	14.760417
7+1/8	14.949219
7+1/4	15.135417
7+3/8	15.329427
7+1/2	15.507812
7+5/8	15.697917
7+3/4	15.871094
7+7/8	16.052083
7+1/1	16.24349
7+9/8	16.40625
7+5/4	16.583333
7+11/8	16.763021
8+0/1	16.981771
8+1/8	17.144531
8+1/4	17.325521
8+3/8	17.507812
8+1/2	17.704427
8+5/8	17.875
8+3/4	18.070312
8+7/8	18.263021
8+1/1	18.433594
8+9/8	18.639323
8+5/4	18.833333
8+11/8	19.005208
9+0/1	19.204427
9+1/8	19.386719
9+1/4	19.567708
9+3/8	19.742188
9+1/2	19.910156
9+5/8	20.102865
9+3/4	20.279948
9+7/8	20.46224
9+1/1	20.630208
9+9/8	20.803385
9+5/4	20.983073
9+11/8	21.152344
10+0/1	21.2532555
10+1/8	21.545573
10+1/4	21.726562
10+3/8	21.897135
10+1/2	22.096354
10+5/8	22.253906
10+3/4	22.447917
10+7/8	22.617188
10+1/1	22.798177
10+9/8	22.994792
10+5/4	23.1875
10+11/8	23.345052
11+0/1	23.549479
11+1/8	23.74349
11+1/4	23.915365
11+3/8	24.096354
11+1/2	24.273438
11+5/8	24.454427
11+3/4	24.621094
11+7/8	24.799479
11+1/1	24.985677
11+9/8	25.166667
11+5/4	25.342448
11+11/8	25.505208
12+0/1	25.714844
12+1/8	25.903646
12+1/4	26.085938
12+3/8	26.273438
12+1/2	26.455729
12+5/8	26.640625
12+3/4	26.824219
12+7/8	26.992188
12+1/1	27.088541999999997
12+9/8	27.376302
12+5/4	27.558594
12+11/8	27.738281
13+0/1	27.826823
13+1/8	28.104167
13+1/4	28.282552
13+3/8	28.46224
13+1/2	28.644531
13+5/8	28.816406
13+3/4	29.00651
13+7/8	29.182292
13+1/1	29.35026
13+9/8	29.553385
13+5/4	29.744792
13+11/8	29.91276
14+0/1	30.113281
14+1/8	30.296875
14+1/4	30.488281
14+3/8	30.69401
14+1/2	30.88151
14+5/8	31.091146
14+3/4	31.264323
14+7/8	31.459635
14+1/1	31.645833
14+9/8	31.845052
14+5/4	32.035156
14+11/8	32.213542
15+0/1	32.410156
15+1/8	32.596354
15+1/4	32.782552
15+3/8	32.954427
15+1/2	33.160156
15+5/8	33.363281
15+3/4	33.55599
15+7/8	33.742188
15+1/1	33.947917
15+9/8	34.134115
15+5/4	34.338542
15+11/8	34.533854
16+0/1	34.785156
16+1/8	35.02474
16+1/4	35.21875
16+3/8	35.415365
16+1/2	35.602865
16+5/8	35.794271
16+3/4	35.984375
16+7/8	36.183594
16+1/1	36.388021
16+9/8	36.565104
16+5/4	36.751302
16+11/8	36.951823
17+0/1	37.184896
17+1/8	37.40625
17+1/4	37.582031
17+3/8	37.78125
17+1/2	37.973958
17+5/8	38.164062
17+3/4	38.34375
17+7/8	38.522135
17+1/1	38.714844
17+9/8	38.903646
17+5/4	39.084635
17+11/8	39.27474
18+0/1	39.470052
18+1/8	39.652344
18+1/4	39.84375
18+3/8	40.019531
18+1/2	40.204427
18+5/8	40.398438
18+3/4	40.583333
18+7/8	40.772135
18+1/1	40.960938
18+9/8	41.153646
18+5/4	41.332031
18+11/8	41.535156
19+0/1	41.71224
19+1/8	41.902344
19+1/4	42.09375
19+3/8	42.272135
19+1/2	42.458333
19+5/8	42.640625
19+3/4	42.829427
19+7/8	43.022135
19+1/1	43.114582999999996
19+9/8	43.394531
19+5/4	43.578125
19+11/8	43.786458
20+0/1	43.897135000000006
20+1/8	44.196615
20+1/4	44.376302
20+3/8	44.557292
20+1/2	44.753906
20+5/8	44.932292
20+3/4	45.114583
20+7/8	45.304688
20+1/1	45.492188
20+9/8	45.65625
20+5/4	45.863281
20+11/8	46.065104
21+0/1	46.273438
21+1/8	46.446615
21+1/4	46.627604
21+3/8	46.81901
21+1/2	47.014323
21+5/8	47.203125
21+3/4	47.398438
21+7/8	47.576823
21+1/1	47.773438
21+9/8	47.964844
21+5/4	48.158854
21+11/8	48.346354
22+0/1	48.566406
22+1/8	48.746094
22+1/4	48.933594
22+3/8	49.11849
22+1/2	49.291667
22+5/8	49.47526
22+3/4	49.670573
22+7/8	49.863281
22+1/1	50.042969
22+9/8	50.227865
22+5/4	50.404948
22+11/8	50.59375
23+0/1	50.765625
23+1/8	50.971354
23+1/4	51.154948
23+3/8	51.346354
23+1/2	51.532552
23+5/8	51.729167
23+3/4	51.894531
23+7/8	52.076823
23+1/1	52.27474
23+9/8	52.44401
23+5/4	52.621094
23+11/8	52.813802
24+0/1	53.027344
24+1/8	53.222656
24+1/4	53.41276
24+3/8	53.59375
24+1/2	53.792969
24+5/8	53.971354
24+3/4	54.164062
24+7/8	54.334635
24+1/1	54.550781
24+9/8	54.748698
24+5/4	54.942708
24+11/8	55.126302
25+0/1	55.313802
25+1/8	55.518229
25+1/4	55.703125
25+3/8	55.877604
25+1/2	56.054688
25+5/8	56.235677
25+3/4	56.43099
25+7/8	56.604167
25+1/1	56.795573
25+9/8	56.976562
25+5/4	57.16276
25+11/8	57.324219
26+0/1	57.434895999999995
26+1/8	57.721354
26+1/4	57.919271
26+3/8	58.09375
26+1/2	58.279948
26+5/8	58.457031
26+3/4	58.644531
26+7/8	58.8125
26+1/1	58.9121095
26+9/8	59.192708
26+5/4	59.371094
26+11/8	59.53776
27+0/1	59.740885
27+1/8	59.949219
27+1/4	60.138021
27+3/8	60.3125
27+1/2	60.46224
27+5/8	60.634115
27+3/4	60.828125
27+7/8	61.011719
27+1/1	61.186198
27+9/8	61.369792
27+5/4	61.545573
27+11/8	61.714844
