//Version: ScorePerfmMatch_v170503
// Score: ./Etude_No._12_in_C_Minor_Revolutionary-Op._10_hmm.txt
// Perfm: ./09424_spr.txt
// fmt3x: ./Etude_No._12_in_C_Minor_Revolutionary-Op._10_fmt3x.txt
0	0.134115	0.718750	F5	90	80	0	0	0	*	3	0
1	0.136719	0.709635	D5	89	80	0	0	0	*	3	-
2	0.143229	0.549479	B4	89	80	0	0	0	*	3	-
3	0.144531	0.399740	G5	88	80	0	0	0	*	3	-
4	0.364583	0.489583	Ab4	58	80	0	0	12	P1-1-8	0	-
5	0.470052	0.544271	G4	65	80	0	0	18	P1-1-9	0	-
6	0.544271	0.605469	F4	67	80	0	0	24	P1-1-10	0	-
7	0.627604	0.695312	D4	57	80	0	0	30	P1-1-11	0	-
8	0.733073	0.796875	Eb4	66	80	0	0	36	P1-1-12	0	-
9	0.825521	0.894531	D4	58	80	0	0	42	P1-1-13	0	-
10	0.921875	0.998698	B3	77	80	0	0	48	P1-1-14	0	-
11	1.015625	1.097656	G3	66	80	0	0	54	P1-1-15	0	-
12	1.114583	1.195312	Ab3	69	80	0	0	60	P1-1-16	0	-
13	1.221354	1.303385	G3	70	80	0	0	66	P1-1-17	0	-
14	1.305990	1.394531	F3	76	80	0	0	72	P1-1-18	0	-
15	1.404948	1.496094	D3	65	80	0	0	78	P1-1-19	0	-
16	1.507812	1.587240	Eb3	73	80	0	0	84	P1-1-20	0	-
17	1.593750	1.669271	D3	72	80	0	0	90	P1-1-21	0	-
18	1.686198	1.889323	B2	86	80	0	0	96	P1-2-9	0	-
19	1.774740	1.789062	G3	65	80	0	0	102	*	3	-
20	1.779948	1.889323	G2	70	80	0	0	102	P1-2-10	0	-
21	1.884115	1.975260	Ab2	77	80	0	0	108	P1-2-11	0	-
22	1.989583	2.139323	G2	79	80	0	0	114	P1-2-12	0	-
23	2.082031	2.178385	F2	92	80	0	0	120	P1-2-13	0	-
24	2.183594	2.389323	D2	79	80	0	0	126	P1-2-14	0	-
25	2.290365	2.408854	Eb2	83	80	0	0	132	P1-2-15	0	-
26	2.480469	2.619792	C2	85	80	0	0	144	P1-2-17	0	-
27	2.585938	2.769531	G1	75	80	0	0	150	P1-2-18	0	-
28	2.684896	2.959635	C2	78	80	0	0	156	P1-2-19	0	-
29	2.781250	2.979167	G1	83	80	0	0	162	P1-2-20	0	-
30	2.914062	3.169271	Ab5	93	80	0	0	168	P1-2-6	0	-
31	2.914062	3.239583	F5	92	80	0	0	168	P1-2-5	0	-
32	2.917969	3.109375	Eb5	88	80	0	0	168	P1-2-4	0	-
33	2.919271	3.098958	Ab4	92	80	0	0	168	P1-2-3	0	-
34	2.992188	3.139323	G1	71	80	0	0	174	P1-2-22	0	-
35	3.101562	3.259115	C2	77	80	0	0	180	P1-2-23	0	-
36	3.212240	3.289062	G1	83	80	0	0	186	P1-2-24	0	-
37	3.218750	3.294271	G5	84	80	0	0	186	P1-2-8	0	-
38	3.223958	3.329427	G4	79	80	0	0	186	P1-2-7	0	-
39	3.385417	3.699219	F5	98	80	0	0	192	P1-3-2	0	-
40	3.390625	3.679688	D5	97	80	0	0	192	P1-3-1	0	-
41	3.391927	3.679688	G5	99	80	0	0	192	P1-3-3	0	-
42	3.394531	3.639323	B1	85	80	0	0	192	P1-3-6	0	-
43	3.399740	3.408854	D6	94	80	0	0	192	P1-3-4	0	-
44	3.679688	3.688802	B2	61	80	0	0	192	*	3	-
45	3.873698	3.936198	Ab4	73	80	0	0	204	P1-3-7	0	-
46	3.962240	4.050781	G4	73	80	0	0	210	P1-3-8	0	-
47	4.040365	4.132812	F4	76	80	0	0	216	P1-3-9	0	-
48	4.122396	4.216146	D4	59	80	0	0	222	P1-3-10	0	-
49	4.218750	4.291667	Eb4	76	80	0	0	228	P1-3-11	0	-
50	4.312500	4.416667	D4	61	80	0	0	234	P1-3-12	0	-
51	4.404948	4.619792	B3	81	80	0	0	240	P1-3-13	0	-
52	4.484375	4.580729	G3	73	80	0	0	246	P1-3-14	0	-
53	4.584635	4.682292	Ab3	72	80	0	0	252	P1-3-15	0	-
54	4.679688	4.765625	G3	82	80	0	0	258	P1-3-16	0	-
55	4.773438	4.979167	F3	77	80	0	0	264	P1-3-17	0	-
56	4.855469	4.954427	D3	68	80	0	0	270	P1-3-18	0	-
